,avg_neighbors_time_death,dist_to_cell_dead_neighbors,dist_to_cell_alive_neighbors,num_dead_neighbors_by_all_neighbors,alive_neighbors_by_all_alive_cells_in_time_point,label
66,-0.3770538128457311,0.009814657230230903,0.012324456153138099,0.8,0.007633587786259542,0.36083644455129116
67,-1.909595116670316,0.09649332134474632,0.06380132609640057,0.125,0.029166666666666667,0.8149227567956124
68,-0.7743793360595124,0.15552282452699243,0.1540813408585831,0.2857142857142857,0.045454545454545456,0.8149227567956124
69,0.13379328842913055,0.03529360390508394,0.014355008058947702,0.16666666666666666,0.03816793893129771,1.723095381284255
70,-0.4905753909068115,0.07270995215889889,0.007721314035583866,0.8,0.006369426751592357,0.8149227567956124
71,0.36083644455129127,0.2896553841304402,0.03459170236334779,0.16666666666666666,0.07246376811594203,1.2690090690399338
72,-1.2284656483038336,0.010164992527575543,0.0102988533226618,0.42857142857142855,0.017699115044247787,0.36083644455129116
73,-0.09324986769303018,0.11166975287913469,0.0662940416530137,0.2857142857142857,0.03184713375796178,0.13379328842913046
74,-1.3419872263649142,0.03492627063873152,0.022526422858043092,0.3333333333333333,0.016666666666666666,-0.09324986769303022
75,-2.1366382727924766,0.1915828738751865,0.04760860782168099,0.16666666666666666,0.045454545454545456,0.5878796006734519
76,-2.1366382727924766,0.12576135661385002,0.05579565358892835,0.125,0.028225806451612902,1.0419659129177732
77,-0.5473361799373516,0.009188439076031563,0.020961725446552473,0.3333333333333333,0.022598870056497175,-0.09324986769303022
78,-1.7960735386092357,0.02200091619464005,0.02338602720168221,0.3333333333333333,0.016666666666666666,-0.5473361799373515
79,-0.5473361799373516,0.14315403662595821,0.03713264283434499,0.2,0.022598870056497175,1.4960522251620947
80,-1.6825519605481551,0.055748344951984094,0.024524714296913507,0.14285714285714285,0.025,0.5878796006734519
81,-1.909595116670316,0.07977921397587029,0.009839729324290919,0.2,0.016666666666666666,0.36083644455129116
82,-1.6825519605481551,0.054954874290350536,0.0367794835869621,0.25,0.011627906976744186,0.5878796006734519
83,-0.7289707048350802,0.16161923100365133,0.03559526212501168,0.625,0.022900763358778626,0.8149227567956124
84,-0.7743793360595124,0.017117301898581093,0.007851294543774643,0.4,0.014563106796116505,-0.09324986769303022
85,-1.6825519605481551,0.04068444460423962,0.027021248917010465,0.125,0.027131782945736434,-0.7743793360595121
86,-0.09324986769303018,0.005569326884374256,0.018380106537667015,0.2,0.030534351145038167,1.0419659129177732
87,-1.1830570170794015,0.9594755827026074,0.07204122681733505,0.8333333333333334,0.005154639175257732,1.2690090690399338
88,-1.341987226364914,0.007334772903924614,0.03369618252923344,0.3333333333333333,0.017699115044247787,-0.7743793360595121
89,-1.6825519605481551,0.002346447505579728,0.029421565683840644,0.16666666666666666,0.01937984496124031,-0.7743793360595121
90,-0.7743793360595124,0.006181267727817675,0.0084217291734317,0.2,0.019417475728155338,-0.09324986769303022
91,0.13379328842913055,0.007198786319568327,0.016136838000244826,0.3333333333333333,0.03636363636363636,0.5878796006734519
92,-2.1366382727924766,0.45141906756857497,0.023557197792987386,0.2,0.015503875968992248,0.8149227567956124
93,-0.7743793360595124,0.014416949325421877,0.011818247531272742,0.2,0.025477707006369428,0.5878796006734519
94,-1.4555088044259945,0.07791178226649374,0.004734880259124674,0.5,0.012738853503184714,0.5878796006734519
95,-2.1366382727924766,0.7088200841062916,0.02008002188703898,0.2,0.017699115044247787,0.8149227567956124
96,-2.1366382727924766,0.45141906756857497,0.023557197792987386,0.2,0.017699115044247787,0.8149227567956124
97,-1.4555088044259945,0.014179315300116459,0.00958517926220956,0.14285714285714285,0.024193548387096774,0.36083644455129116
98,-0.09324986769303018,0.008636164674013255,0.02662590702774192,0.2,0.025477707006369428,0.5878796006734519
99,-1.0468311234061052,0.010611367930335337,0.009316775610848576,0.7142857142857143,0.010309278350515464,0.36083644455129116
100,-1.909595116670316,0.016632168186966993,0.0603593153473185,0.14285714285714285,0.025,0.5878796006734519
101,-1.1149440702427533,0.04394319556402955,0.05818033382856377,0.2857142857142857,0.03816793893129771,0.5878796006734519
102,-0.7743793360595124,0.40296473420035095,0.018943771148314963,0.2,0.020618556701030927,0.5878796006734519
103,-1.909595116670316,0.3866842427241761,0.08827743514781224,0.3333333333333333,0.016666666666666666,0.8149227567956124
104,-2.1366382727924766,0.7088200841062916,0.02008002188703898,0.2,0.030534351145038167,0.8149227567956124
105,0.8149227567956127,0.08055144485125515,0.006069078128111652,0.8,0.0625,2.1771816935285764
106,-1.5690303824870748,0.8520118235498999,0.02690153078623417,0.3333333333333333,0.020618556701030927,-0.09324986769303022
107,-1.4555088044259945,0.012774232940113942,0.009128944338455534,0.3333333333333333,0.016129032258064516,-1.2284656483038336
108,-2.1366382727924766,0.004958408374063292,0.052104708466544976,0.4,0.014563106796116505,0.13379328842913046
109,-1.5690303824870748,0.32916525744866376,0.25355695928805144,0.2857142857142857,0.02577319587628866,0.36083644455129116
110,-1.2284656483038339,0.12709833556203617,0.10067943012790177,0.5,0.022900763358778626,1.4960522251620947
111,-2.0231166947313963,0.7381302895277244,0.3078004944875932,0.2857142857142857,0.01937984496124031,1.2690090690399338
112,-0.09324986769303018,0.2223550902437215,0.06401066412400482,0.5714285714285714,0.043478260869565216,0.8149227567956124
113,-1.909595116670316,0.0171710153005927,0.016372947629653925,0.2,0.019417475728155338,0.5878796006734519
114,-0.5094956539169915,0.029399490423923213,0.02649968818992586,0.8571428571428571,0.00909090909090909,0.5878796006734519
115,-2.1366382727924766,0.004958408374063292,0.052104708466544976,0.4,0.01910828025477707,0.13379328842913046
116,-0.41759723358183115,0.1291400348483221,0.01090169745503704,0.875,0.00909090909090909,0.8149227567956124
117,-0.5473361799373516,0.14315403662595821,0.03713264283434499,0.2,0.030534351145038167,1.4960522251620947
118,-1.7393127495786953,1.1153137498410655,1.3495642756976065,0.4444444444444444,0.020833333333333332,0.36083644455129116
119,-1.909595116670316,0.016632168186966993,0.0603593153473185,0.14285714285714285,0.022727272727272728,0.5878796006734519
120,-2.1366382727924766,0.7088200841062916,0.02008002188703898,0.2,0.057971014492753624,0.8149227567956124
121,-2.439362480955358,0.15929800865381452,0.4761167817905176,0.375,0.018315018315018316,-1.4555088044259943
122,-2.590724585036798,0.042807876830477376,0.06001487362939716,0.14285714285714285,0.02197802197802198,-0.7743793360595121
123,-1.2284656483038339,0.12414992481441496,0.008375578982789567,0.2,0.019417475728155338,0.36083644455129116
124,0.5878796006734519,0.1938562640661586,0.018725341953715478,0.3333333333333333,0.14814814814814814,1.2690090690399338
125,-0.7743793360595124,0.013839005734987626,0.01621350170260418,0.2,0.020618556701030927,0.13379328842913046
126,-0.7743793360595124,0.010032406437285752,0.16303713159164612,0.2,0.019417475728155338,-0.5473361799373515
127,-0.660857757998432,0.02312195958992716,0.18651950364602518,0.2857142857142857,0.02577319587628866,0.36083644455129116
128,0.36083644455129127,0.2896553841304402,0.03459170236334779,0.16666666666666666,0.045454545454545456,1.2690090690399338
129,-2.1366382727924766,0.12576135661385002,0.05579565358892835,0.125,0.044585987261146494,1.0419659129177732
130,-0.6986982840187922,0.3415664374722252,0.01559255326221285,0.6,0.011299435028248588,0.8149227567956124
131,-1.379827752385274,0.6982834693798249,0.0767707359927793,0.5,0.01694915254237288,0.13379328842913046
132,0.28515539251057104,0.8880358939286004,0.8239765069228925,0.6,0.01818181818181818,0.5878796006734519
133,-0.36570165503962304,0.10346649444279366,0.07187652194931014,0.7142857142857143,0.05405405405405406,1.0419659129177732
134,-0.20677144575411052,0.008005696407997604,0.01130591789870369,0.2857142857142857,0.03816793893129771,1.4960522251620947
135,-1.6825519605481551,0.008011984358227045,0.16567548907542406,0.16666666666666666,0.01937984496124031,-1.4555088044259943
136,-2.590724585036798,0.04453558816906889,0.04644625919631941,0.16666666666666666,0.02577319587628866,0.13379328842913046
137,-0.5473361799373516,0.2612456803715161,0.01090169745503704,0.8,0.00909090909090909,0.8149227567956124
138,-1.2284656483038339,0.005352089754265935,0.014343905911038537,0.125,0.030973451327433628,0.13379328842913046
139,-0.7743793360595124,0.01458523524228145,0.09326844942605826,0.14285714285714285,0.030927835051546393,-0.32029302381519087
140,-1.909595116670316,0.2960317201284007,0.13090343886974995,0.14285714285714285,0.02912621359223301,0.8149227567956124
141,-1.2284656483038339,0.23194640744970865,0.3446193422989796,0.125,0.03398058252427184,1.2690090690399338
142,-1.2284656483038339,0.12414992481441496,0.008375578982789567,0.2,0.017699115044247787,0.36083644455129116
143,-0.09324986769303018,0.006391367037063375,0.007669865539113791,0.25,0.01910828025477707,0.13379328842913046
144,-0.5473361799373516,0.007910674862694618,0.060801615862248026,0.4,0.01694915254237288,2.1771816935285764
145,-0.09324986769303018,0.04743957903182475,0.00846788118483433,0.8,0.02702702702702703,2.1771816935285764
146,-1.909595116670316,0.04715570190850555,0.022404459897785063,0.2,0.015151515151515152,0.36083644455129116
147,-1.909595116670316,0.016632168186966993,0.0603593153473185,0.14285714285714285,0.02654867256637168,0.5878796006734519
148,0.020271710368050186,0.02443592665355457,0.0226218999165275,0.2857142857142857,0.03816793893129771,1.2690090690399338
149,-0.5473361799373516,0.007910674862694618,0.060801615862248026,0.4,0.022900763358778626,2.1771816935285764
150,-1.341987226364914,0.9592468922356496,0.5162157856938869,0.6666666666666666,0.009708737864077669,1.2690090690399338
151,-2.3636814289146373,0.03722733311035306,0.010709872792086178,0.2,0.014652014652014652,-2.136638272792476
152,-1.7582330125888754,0.014395306519754845,0.03571855318085479,0.6,0.008333333333333333,-0.5473361799373515
153,-1.001422492181673,0.009718956708916942,0.00528868527797104,0.6,0.008849557522123894,-0.7743793360595121
154,-0.660857757998432,0.7192175549957797,0.237729295556123,0.2857142857142857,0.02824858757062147,0.13379328842913046
155,-1.909595116670316,0.09649332134474632,0.06380132609640057,0.125,0.027131782945736434,0.8149227567956124
156,-1.909595116670316,0.09649332134474632,0.06380132609640057,0.125,0.028225806451612902,0.8149227567956124
157,-0.4338146018762713,0.41717188969171426,0.010709051007705995,0.4,0.01910828025477707,0.13379328842913046
158,-0.7743793360595124,0.007780809228350029,0.03578485280096822,0.16666666666666666,0.02577319587628866,1.723095381284255
159,-1.909595116670316,0.17922443017976145,0.09926564482071717,0.2,0.015151515151515152,0.8149227567956124
160,-1.909595116670316,0.051292408682216725,0.03270226603796884,0.14285714285714285,0.03389830508474576,0.13379328842913046
161,-2.3636814289146373,1.6938851765647227,0.6351067927531299,0.16666666666666666,0.01937984496124031,1.2690090690399338
162,-0.8879009141205927,0.2604949274925727,0.34956275537111703,0.2222222222222222,0.05343511450381679,0.36083644455129116
163,0.6131066180203588,0.07111256246024576,-1.0,1.0,0.0,1.4960522251620947
164,0.05811223638841031,0.3906088169203154,0.25935414937652673,0.375,0.045454545454545456,0.8149227567956124
165,-1.7960735386092357,0.02200091619464005,0.02338602720168221,0.3333333333333333,0.019417475728155338,-0.5473361799373515
166,-0.1689309197337504,0.034014647930715854,0.01730337670085816,0.5,0.043478260869565216,0.8149227567956124
167,-1.4555088044259945,0.07791178226649374,0.004734880259124674,0.5,0.009708737864077669,0.5878796006734519
168,-0.6835620736106481,0.022146696602475074,0.03592695517651467,0.8333333333333334,0.005649717514124294,1.0419659129177732
169,-2.1366382727924766,0.45141906756857497,0.023557197792987386,0.2,0.022598870056497175,0.8149227567956124
170,-0.09324986769303018,0.04743957903182475,0.00846788118483433,0.8,0.014492753623188406,2.1771816935285764
171,-0.5473361799373516,0.2612456803715161,0.01090169745503704,0.8,0.007633587786259542,0.8149227567956124
172,-0.39597407585591116,0.09671168010421571,0.05059351274138065,0.375,0.045454545454545456,0.8149227567956124
173,0.36083644455129127,0.024898336626182387,0.019994890295741287,0.5,0.043478260869565216,0.8149227567956124
174,-0.09324986769303018,0.11303129752521787,0.030768481823457226,0.2,0.025477707006369428,0.5878796006734519
175,-0.7743793360595124,0.6524859818521772,0.016484624393763306,0.2,0.022598870056497175,0.13379328842913046
176,-1.6825519605481551,0.007900135435078476,0.0759879000594329,0.2,0.016666666666666666,-1.0014224921816728
177,0.5311188116429119,0.0667780074397892,0.10578900262389833,0.8888888888888888,0.037037037037037035,1.4960522251620947
178,-1.4555088044259945,0.07791178226649374,0.004734880259124674,0.5,0.011299435028248588,0.5878796006734519
179,-0.7743793360595124,0.018153382769555866,0.23420297481473612,0.7142857142857143,0.009708737864077669,-0.32029302381519087
180,-2.817767741158959,1.5619617051740295,0.767243654199008,0.1,0.03409090909090909,-1.0014224921816728
181,-0.09324986769303018,0.008894538091833808,0.014972318725291903,0.16666666666666666,0.03184713375796178,0.5878796006734519
182,-0.5473361799373516,0.12965227376016178,0.3341349891262026,0.125,0.044585987261146494,0.8149227567956124
183,-2.590724585036798,0.039813451417541196,0.011910435769851532,0.14285714285714285,0.023255813953488372,0.8149227567956124
184,-0.9446617031511328,1.0309412791821364,0.009490951313880358,0.5714285714285714,0.01694915254237288,0.5878796006734519
185,-0.13865849891746232,0.09349099976148639,0.016291977642972164,0.625,0.08108108108108109,1.0419659129177732
186,-0.7743793360595124,0.02033780503835567,0.008403626079255974,0.2,0.025477707006369428,0.13379328842913046
187,-1.3419872263649142,0.3975342808507291,0.2748496733473522,0.2857142857142857,0.02577319587628866,-0.32029302381519087
188,-0.7743793360595124,0.021522585999992856,0.01747460644869349,0.16666666666666666,0.024271844660194174,-0.32029302381519087
189,-1.909595116670316,0.14047153588799755,0.10059755632345468,0.3333333333333333,0.019417475728155338,1.4960522251620947
190,-0.5473361799373516,0.006522932716134463,0.008486833846183156,0.2,0.025477707006369428,0.5878796006734519
191,-1.6825519605481551,0.008778948402674696,0.007152380621508107,0.2,0.015503875968992248,-1.4555088044259943
192,-0.4824667067595914,0.02330837994320061,0.007631562355818953,0.875,0.005649717514124294,0.13379328842913046
193,-1.001422492181673,0.18169509724037025,0.07192512854102032,0.6,0.028985507246376812,1.723095381284255
194,-0.7743793360595124,0.03460517227697057,0.1573727108555016,0.14285714285714285,0.02912621359223301,0.36083644455129116
195,-0.2635322347846507,0.011864312552775532,0.007633093276107086,0.6666666666666666,0.015267175572519083,0.5878796006734519
196,-1.909595116670316,0.051292408682216725,0.03270226603796884,0.14285714285714285,0.024193548387096774,0.13379328842913046
197,-0.09324986769303018,0.006672857300259399,0.012578412914114694,0.2,0.03636363636363636,1.950138537406416
198,-1.1527845962631134,0.6418717881570702,0.5566556515497442,0.42857142857142855,0.020618556701030927,0.5878796006734519
199,-1.4555088044259945,0.034169328634402064,0.2319022740295325,0.125,0.029166666666666667,0.5878796006734519
200,-0.7743793360595124,0.07678443423067292,0.559671321077496,0.2857142857142857,0.02824858757062147,0.13379328842913046
201,-0.0024326052441658863,0.09096797446633023,0.029420910562633105,0.625,0.043478260869565216,0.8149227567956124
202,0.7014011787345323,0.04406005626588774,0.05611313255141795,0.6666666666666666,0.05405405405405406,1.2690090690399338
203,-0.660857757998432,0.7192175549957797,0.237729295556123,0.2857142857142857,0.02577319587628866,0.13379328842913046
204,-0.4716551278966314,0.02444340636481501,-1.0,1.0,0.0,1.0419659129177732
205,-0.09324986769303018,0.04408784755147565,0.02621479913782004,0.125,0.05343511450381679,1.723095381284255
206,-0.7743793360595124,0.4396110412444078,0.012718818987609038,0.25,0.022900763358778626,1.0419659129177732
207,-1.2284656483038339,0.00905942027771929,0.07237542559836503,0.2,0.016666666666666666,0.8149227567956124
208,-1.001422492181673,0.012061325401916071,0.014007800340156121,0.14285714285714285,0.02654867256637168,-0.32029302381519087
209,-0.5473361799373516,0.2612456803715161,0.01090169745503704,0.8,0.014492753623188406,0.8149227567956124
210,-1.7960735386092357,0.02200091619464005,0.02338602720168221,0.3333333333333333,0.015503875968992248,-0.5473361799373515
211,-1.2284656483038339,0.12414992481441496,0.008375578982789567,0.2,0.020618556701030927,0.36083644455129116
212,-0.660857757998432,0.08195822179370263,0.019538458768215992,0.3333333333333333,0.025477707006369428,0.5878796006734519
213,-2.817767741158959,0.5659917741077887,1.3303855754680631,0.1111111111111111,0.029304029304029304,0.36083644455129116
214,-1.6825519605481551,0.026790365795611264,0.013417874352674379,0.2,0.016666666666666666,-0.5473361799373515
215,0.07703249939859036,0.0075854130755570745,0.008761271457655956,0.6666666666666666,0.015267175572519083,0.5878796006734519
216,0.2473148664902109,0.007889851970070551,0.007289896760582015,0.8,0.0625,1.950138537406416
217,0.8149227567956127,0.009328675317013972,0.014862985042927091,0.2,0.10810810810810811,1.2690090690399338
218,-1.6825519605481551,0.06838490673947922,0.015814324755305503,0.14285714285714285,0.02912621359223301,0.8149227567956124
219,-1.6825519605481551,0.06838490673947922,0.015814324755305503,0.14285714285714285,0.03821656050955414,0.8149227567956124
220,0.8149227567956127,0.014342497744735535,0.006373460951272403,0.25,0.08108108108108109,1.0419659129177732
221,-1.2284656483038339,0.009616627510239301,0.07603260874736749,0.2,0.016666666666666666,-1.0014224921816728
222,-1.909595116670316,0.2960317201284007,0.13090343886974995,0.14285714285714285,0.022727272727272728,0.8149227567956124
223,-1.909595116670316,0.051292408682216725,0.03270226603796884,0.14285714285714285,0.030927835051546393,0.13379328842913046
224,-0.7743793360595124,0.40296473420035095,0.018943771148314963,0.2,0.019417475728155338,0.5878796006734519
225,-0.7743793360595124,0.448537860461139,0.014101007371499842,0.25,0.014563106796116505,0.13379328842913046
226,0.587879600673452,0.03066427946005694,0.022463475169461948,0.16666666666666666,0.07246376811594203,1.4960522251620947
227,0.36083644455129127,0.08952173407791732,0.011559702864793112,0.6,0.07407407407407407,1.4960522251620947
228,-0.8879009141205927,0.2604949274925727,0.34956275537111703,0.2222222222222222,0.03954802259887006,0.36083644455129116
229,0.6635606527141723,0.011659823937355518,0.011451084906659161,0.75,0.02702702702702703,1.0419659129177732
230,-1.2284656483038339,0.12414992481441496,0.008375578982789567,0.2,0.025477707006369428,0.36083644455129116
231,-1.6825519605481551,0.055748344951984094,0.024524714296913507,0.14285714285714285,0.02654867256637168,0.5878796006734519
232,0.45814065431793155,0.0567011825855187,0.12155239202179052,0.7777777777777778,0.05405405405405406,1.4960522251620947
233,-1.2284656483038339,0.12414992481441496,0.008375578982789567,0.2,0.030534351145038167,0.36083644455129116
234,-0.7743793360595124,0.14640715792566736,0.019132624146920373,0.16666666666666666,0.024271844660194174,0.5878796006734519
235,-1.4555088044259945,0.2924379419108856,0.13840583929923236,0.25,0.02912621359223301,-0.09324986769303022
236,0.587879600673452,0.008707670400656531,0.01987590092174259,0.5,0.1111111111111111,1.723095381284255
237,-1.341987226364914,0.025793071029638324,0.029707840827339373,0.25,0.02654867256637168,-0.7743793360595121
238,-1.001422492181673,7.5466841090532295,0.04600653717217593,0.2,0.022598870056497175,0.36083644455129116
239,-0.660857757998432,0.01267547184264084,0.009343123269508655,0.3333333333333333,0.022598870056497175,0.5878796006734519
240,-0.2294757613663266,0.4391310499693085,0.04750236065403813,0.625,0.043478260869565216,0.8149227567956124
241,-2.1366382727924766,0.013036687395889065,0.011766007258589414,0.5,0.015463917525773196,0.36083644455129116
242,-0.5473361799373516,0.12965227376016178,0.3341349891262026,0.125,0.03608247422680412,0.8149227567956124
243,-1.4555088044259945,0.007431322334914824,0.019463298405658455,0.4,0.0125,-0.32029302381519087
244,0.24731486649021092,0.11944187455180871,-1.0,1.0,0.0,1.0419659129177732
245,-0.7743793360595124,0.07678443423067292,0.559671321077496,0.2857142857142857,0.02577319587628866,0.13379328842913046
246,-0.24461197177447067,0.08598257146172295,0.015061609884783979,0.42857142857142855,0.025477707006369428,0.8149227567956124
247,-0.7743793360595124,0.04688440736176747,0.00989437923279884,0.4,0.014563106796116505,-0.5473361799373515
248,-1.3419872263649142,0.02348300065760887,0.06610565518642969,0.4,0.01327433628318584,-0.5473361799373515
249,-0.6230172319780719,0.010475154106890048,0.009782416143877584,0.5,0.01694915254237288,-0.09324986769303022
250,-1.5690303824870748,0.1166674304959662,0.08555013102413124,0.2857142857142857,0.020161290322580645,1.0419659129177732
251,-2.817767741158959,0.22601369178388023,0.06048450684491051,0.2,0.015151515151515152,-1.6825519605481547
252,-1.6825519605481551,0.013674465439499949,0.008132265551772811,0.16666666666666666,0.01937984496124031,-0.7743793360595121
253,-1.5690303824870748,0.32916525744866376,0.25355695928805144,0.2857142857142857,0.024271844660194174,0.36083644455129116
254,-0.47165512789663144,0.07915015325941423,0.1853477444079344,0.42857142857142855,0.025477707006369428,0.36083644455129116
255,-0.39597407585591116,0.005133604286007056,0.01308598151106929,0.75,0.006369426751592357,0.13379328842913046
256,-0.09324986769303018,0.005569326884374256,0.018380106537667015,0.2,0.03636363636363636,1.0419659129177732
